id,transgenic-line,product-id,structure-id,structure-abbrev,structure-name,name,injection-volume,injection-structures,gender,strain,sum,structure-color,num-voxels,injection-coordinates,selected,experiment_page_url
147633885,"",5,1093,PRNc,"Pontine reticular nucleus, caudal part",378-1550,0.6187534584000001,"[{""id""=>4, ""abbreviation""=>""IC"", ""name""=>""Inferior colliculus"", ""color""=>""FF7AFF""}, {""id""=>136, ""abbreviation""=>""IRN"", ""name""=>""Intermediate reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>146, ""abbreviation""=>""PRNr"", ""name""=>""Pontine reticular nucleus"", ""color""=>""FFC395""}, {""id""=>795, ""abbreviation""=>""PAG"", ""name""=>""Periaqueductal gray"", ""color""=>""FF90FF""}, {""id""=>852, ""abbreviation""=>""PARN"", ""name""=>""Parvicellular reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>1093, ""abbreviation""=>""PRNc"", ""name""=>""Pontine reticular nucleus, caudal part"", ""color""=>""FFBA86""}, {""id""=>549009215, ""abbreviation""=>""P5"", ""name""=>""Peritrigeminal zone"", ""color""=>""FFBA86""}]",M,C57BL/6J,4.2257465152,ffba86,,"[10290, 5610, 6820]",false,https://connectivity.brain-map.org/projection/experiment/147633885
147789031,"",5,215,APN,Anterior pretectal nucleus,378-1558,0.3048275496,"[{""id""=>215, ""abbreviation""=>""APN"", ""name""=>""Anterior pretectal nucleus"", ""color""=>""FF90FF""}, {""id""=>294, ""abbreviation""=>""SCm"", ""name""=>""Superior colliculus, motor related"", ""color""=>""FF90FF""}, {""id""=>628, ""abbreviation""=>""NOT"", ""name""=>""Nucleus of the optic tract"", ""color""=>""FF90FF""}, {""id""=>726, ""abbreviation""=>""DG"", ""name""=>""Dentate gyrus"", ""color""=>""7ED04B""}, {""id""=>894, ""abbreviation""=>""RSPagl"", ""name""=>""Retrosplenial area, lateral agranular part"", ""color""=>""1AA698""}, {""id""=>1061, ""abbreviation""=>""PPT"", ""name""=>""Posterior pretectal nucleus"", ""color""=>""FF90FF""}]",M,C57BL/6J,4.2078274504,ff90ff,,"[8110, 2270, 7320]",false,https://connectivity.brain-map.org/projection/experiment/147789031
585051446,"",5,926,ENTm,"Entorhinal area, medial part, dorsal zone",C57BL6J-314643,0.1947015784,"[{""id""=>502, ""abbreviation""=>""SUB"", ""name""=>""Subiculum"", ""color""=>""4FC244""}, {""id""=>918, ""abbreviation""=>""ENTl"", ""name""=>""Entorhinal area, lateral part"", ""color""=>""32B825""}, {""id""=>926, ""abbreviation""=>""ENTm"", ""name""=>""Entorhinal area, medial part, dorsal zone"", ""color""=>""32B825""}]",M,C57BL/6J,4.2035873432,32b825,,"[9450, 5210, 9310]",false,https://connectivity.brain-map.org/projection/experiment/585051446
585026021,"",5,926,ENTm,"Entorhinal area, medial part, dorsal zone",C57BL6J-314642,0.23967963879999998,"[{""id""=>502, ""abbreviation""=>""SUB"", ""name""=>""Subiculum"", ""color""=>""4FC244""}, {""id""=>918, ""abbreviation""=>""ENTl"", ""name""=>""Entorhinal area, lateral part"", ""color""=>""32B825""}, {""id""=>926, ""abbreviation""=>""ENTm"", ""name""=>""Entorhinal area, medial part, dorsal zone"", ""color""=>""32B825""}]",M,C57BL/6J,4.1810497344,32b825,,"[9370, 5310, 9170]",false,https://connectivity.brain-map.org/projection/experiment/585026021
114754390,"",5,302,SCs,"Superior colliculus, sensory related",378-1181,0.4578995512,"[{""id""=>294, ""abbreviation""=>""SCm"", ""name""=>""Superior colliculus, motor related"", ""color""=>""FF90FF""}, {""id""=>302, ""abbreviation""=>""SCs"", ""name""=>""Superior colliculus, sensory related"", ""color""=>""FF7AFF""}, {""id""=>886, ""abbreviation""=>""RSPv"", ""name""=>""Retrosplenial area, ventral part"", ""color""=>""1AA698""}]",M,C57BL/6J,4.1569930472,ff7aff,,"[8540, 1960, 6530]",false,https://connectivity.brain-map.org/projection/experiment/114754390
125361005,"",5,403,MEA,Medial amygdalar nucleus,378-1255,0.6084683584,"[{""id""=>194, ""abbreviation""=>""LHA"", ""name""=>""Lateral hypothalamic area"", ""color""=>""F2483B""}, {""id""=>292, ""abbreviation""=>""BA"", ""name""=>""Bed nucleus of the accessory olfactory tract"", ""color""=>""80C0E2""}, {""id""=>342, ""abbreviation""=>""SI"", ""name""=>""Substantia innominata"", ""color""=>""A2B1D8""}, {""id""=>403, ""abbreviation""=>""MEA"", ""name""=>""Medial amygdalar nucleus"", ""color""=>""80C0E2""}]",M,C57BL/6J,4.1550400346,80c0e2,,"[6760, 5940, 7430]",false,https://connectivity.brain-map.org/projection/experiment/125361005
113313632,"",5,194,LHA,Lateral hypothalamic area,378-1111,0.571094608,"[{""id""=>63, ""abbreviation""=>""PVHd"", ""name""=>""Paraventricular hypothalamic nucleus, descending division"", ""color""=>""FF4C3E""}, {""id""=>88, ""abbreviation""=>""AHN"", ""name""=>""Anterior hypothalamic nucleus"", ""color""=>""FF4C3E""}, {""id""=>194, ""abbreviation""=>""LHA"", ""name""=>""Lateral hypothalamic area"", ""color""=>""F2483B""}, {""id""=>693, ""abbreviation""=>""VMH"", ""name""=>""Ventromedial hypothalamic nucleus"", ""color""=>""FF4C3E""}, {""id""=>797, ""abbreviation""=>""ZI"", ""name""=>""Zona incerta"", ""color""=>""F2483B""}, {""id""=>830, ""abbreviation""=>""DMH"", ""name""=>""Dorsomedial nucleus of the hypothalamus"", ""color""=>""FF5547""}, {""id""=>576073704, ""abbreviation""=>""PeF"", ""name""=>""Perifornical nucleus"", ""color""=>""F2483B""}]",M,C57BL/6J,4.1333993904,f2483b,,"[6570, 6160, 6470]",false,https://connectivity.brain-map.org/projection/experiment/113313632
180673746,"",5,723,ORBl,"Orbital area, lateral part",378-1816,0.139684006,"[{""id""=>184, ""abbreviation""=>""FRP"", ""name""=>""Frontal pole, cerebral cortex"", ""color""=>""268F45""}, {""id""=>507, ""abbreviation""=>""MOB"", ""name""=>""Main olfactory bulb"", ""color""=>""9AD2BD""}, {""id""=>723, ""abbreviation""=>""ORBl"", ""name""=>""Orbital area, lateral part"", ""color""=>""248A5E""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",M,C57BL/6J,4.0947419968,248a5e,,"[2090, 3180, 7380]",false,https://connectivity.brain-map.org/projection/experiment/180673746
100141454,"",5,993,MOs,Secondary motor area,378-695,0.09902795140000001,"[{""id""=>39, ""abbreviation""=>""ACAd"", ""name""=>""Anterior cingulate area, dorsal part"", ""color""=>""40A666""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",M,C57BL/6J,4.0766341056,1f9d5a,,"[3310, 2180, 6270]",false,https://connectivity.brain-map.org/projection/experiment/100141454
113368085,"",5,4,IC,Inferior colliculus,378-1114,0.35457058560000004,"[{""id""=>4, ""abbreviation""=>""IC"", ""name""=>""Inferior colliculus"", ""color""=>""FF7AFF""}]",M,C57BL/6J,4.0689279344,ff7aff,,"[10510, 2080, 7300]",false,https://connectivity.brain-map.org/projection/experiment/113368085
120811946,"",5,214,RN,Red nucleus,378-1221,0.3016077988,"[{""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>214, ""abbreviation""=>""RN"", ""name""=>""Red nucleus"", ""color""=>""FF90FF""}, {""id""=>749, ""abbreviation""=>""VTA"", ""name""=>""Ventral tegmental area"", ""color""=>""FF90FF""}]",M,C57BL/6J,4.062997366399999,ff90ff,,"[8510, 4830, 6520]",false,https://connectivity.brain-map.org/projection/experiment/120811946
158737454,"",5,128,MRN,Midbrain reticular nucleus,BL/6-3012,0.38208212560000004,"[{""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>214, ""abbreviation""=>""RN"", ""name""=>""Red nucleus"", ""color""=>""FF90FF""}, {""id""=>215, ""abbreviation""=>""APN"", ""name""=>""Anterior pretectal nucleus"", ""color""=>""FF90FF""}, {""id""=>634, ""abbreviation""=>""NPC"", ""name""=>""Nucleus of the posterior commissure"", ""color""=>""FF90FF""}, {""id""=>795, ""abbreviation""=>""PAG"", ""name""=>""Periaqueductal gray"", ""color""=>""FF90FF""}, {""id""=>879, ""abbreviation""=>""RSPd"", ""name""=>""Retrosplenial area, dorsal part"", ""color""=>""1AA698""}, {""id""=>930, ""abbreviation""=>""PF"", ""name""=>""Parafascicular nucleus"", ""color""=>""FF909F""}]",M,C57BL/6J,4.0509827232,ff90ff,,"[7930, 3600, 6210]",false,https://connectivity.brain-map.org/projection/experiment/158737454
127396051,"",5,560581563,PIL,Posterior intralaminar thalamic nucleus,378-1298,0.24944851399999998,"[{""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>218, ""abbreviation""=>""LP"", ""name""=>""Lateral posterior nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>325, ""abbreviation""=>""SGN"", ""name""=>""Suprageniculate nucleus"", ""color""=>""FF909F""}, {""id""=>422, ""abbreviation""=>""SPFp"", ""name""=>""Subparafascicular nucleus, parvicellular part"", ""color""=>""FF8084""}, {""id""=>475, ""abbreviation""=>""MG"", ""name""=>""Medial geniculate complex"", ""color""=>""FF8084""}, {""id""=>726, ""abbreviation""=>""DG"", ""name""=>""Dentate gyrus"", ""color""=>""7ED04B""}, {""id""=>1029, ""abbreviation""=>""POL"", ""name""=>""Posterior limiting nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>1044, ""abbreviation""=>""PP"", ""name""=>""Peripeduncular nucleus"", ""color""=>""FF8084""}, {""id""=>560581563, ""abbreviation""=>""PIL"", ""name""=>""Posterior intralaminar thalamic nucleus"", ""color""=>""FF909F""}, {""id""=>563807435, ""abbreviation""=>""PoT"", ""name""=>""Posterior triangular thalamic nucleus"", ""color""=>""FF8084""}]",M,C57BL/6J,4.0452354936,ff909f,,"[8550, 4230, 7620]",false,https://connectivity.brain-map.org/projection/experiment/127396051
126523791,"",5,502,SUB,Subiculum,378-1282,0.3590115536,"[{""id""=>215, ""abbreviation""=>""APN"", ""name""=>""Anterior pretectal nucleus"", ""color""=>""FF90FF""}, {""id""=>294, ""abbreviation""=>""SCm"", ""name""=>""Superior colliculus, motor related"", ""color""=>""FF90FF""}, {""id""=>502, ""abbreviation""=>""SUB"", ""name""=>""Subiculum"", ""color""=>""4FC244""}, {""id""=>628, ""abbreviation""=>""NOT"", ""name""=>""Nucleus of the optic tract"", ""color""=>""FF90FF""}, {""id""=>706, ""abbreviation""=>""OP"", ""name""=>""Olivary pretectal nucleus"", ""color""=>""FF90FF""}, {""id""=>886, ""abbreviation""=>""RSPv"", ""name""=>""Retrosplenial area, ventral part"", ""color""=>""1AA698""}, {""id""=>1061, ""abbreviation""=>""PPT"", ""name""=>""Posterior pretectal nucleus"", ""color""=>""FF90FF""}, {""id""=>484682470, ""abbreviation""=>""ProS"", ""name""=>""Prosubiculum"", ""color""=>""58BA48""}]",M,C57BL/6J,4.030462268,4fc244,,"[7960, 2400, 6420]",false,https://connectivity.brain-map.org/projection/experiment/126523791
147706228,"",5,1093,PRNc,"Pontine reticular nucleus, caudal part",378-1553,0.466865798896875,"[{""id""=>136, ""abbreviation""=>""IRN"", ""name""=>""Intermediate reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>146, ""abbreviation""=>""PRNr"", ""name""=>""Pontine reticular nucleus"", ""color""=>""FFC395""}, {""id""=>206, ""abbreviation""=>""RM"", ""name""=>""Nucleus raphe magnus"", ""color""=>""FFC6E2""}, {""id""=>307, ""abbreviation""=>""MARN"", ""name""=>""Magnocellular reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>358, ""abbreviation""=>""SLD"", ""name""=>""Sublaterodorsal nucleus"", ""color""=>""FFC395""}, {""id""=>604, ""abbreviation""=>""NI"", ""name""=>""Nucleus incertus"", ""color""=>""FFC395""}, {""id""=>898, ""abbreviation""=>""PCG"", ""name""=>""Pontine central gray"", ""color""=>""FFBA86""}, {""id""=>1048, ""abbreviation""=>""GRN"", ""name""=>""Gigantocellular reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>1093, ""abbreviation""=>""PRNc"", ""name""=>""Pontine reticular nucleus, caudal part"", ""color""=>""FFBA86""}]",M,C57BL/6J,4.0038039551999995,ffba86,,"[10480, 5540, 6250]",false,https://connectivity.brain-map.org/projection/experiment/147706228
113166056,"",5,463,CA3,Field CA3,378-1100,0.1469025488,"[{""id""=>463, ""abbreviation""=>""CA3"", ""name""=>""Field CA3"", ""color""=>""7ED04B""}, {""id""=>726, ""abbreviation""=>""DG"", ""name""=>""Dentate gyrus"", ""color""=>""7ED04B""}]",M,C57BL/6J,3.9995992848000004,7ed04b,,"[8800, 4530, 8300]",false,https://connectivity.brain-map.org/projection/experiment/113166056
112373830,"",5,312782574,VISli,Laterointermediate area,378-936,0.07844021429999999,"[{""id""=>409, ""abbreviation""=>""VISl"", ""name""=>""Lateral visual area"", ""color""=>""08858C""}, {""id""=>425, ""abbreviation""=>""VISpl"", ""name""=>""Posterolateral visual area"", ""color""=>""08858C""}, {""id""=>312782574, ""abbreviation""=>""VISli"", ""name""=>""Laterointermediate area"", ""color""=>""08858C""}, {""id""=>312782628, ""abbreviation""=>""VISpor"", ""name""=>""Postrhinal area"", ""color""=>""08858C""}]",M,C57BL/6J,3.979373692,08858c,,"[9420, 2400, 9460]",false,https://connectivity.brain-map.org/projection/experiment/112373830
157711748,"",5,972,PL,Prelimbic area,378-1622,0.1376534656,"[{""id""=>44, ""abbreviation""=>""ILA"", ""name""=>""Infralimbic area"", ""color""=>""59B363""}, {""id""=>731, ""abbreviation""=>""ORBm"", ""name""=>""Orbital area, medial part"", ""color""=>""248A5E""}, {""id""=>972, ""abbreviation""=>""PL"", ""name""=>""Prelimbic area"", ""color""=>""2FA850""}]",M,C57BL/6J,3.9784337936000003,2fa850,,"[3350, 3320, 6400]",false,https://connectivity.brain-map.org/projection/experiment/157711748
277710753,"",5,295,BLA,Basolateral amygdalar nucleus,378-1921,0.22106265719999998,"[{""id""=>295, ""abbreviation""=>""BLA"", ""name""=>""Basolateral amygdalar nucleus"", ""color""=>""9DE79C""}, {""id""=>353, ""abbreviation""=>""SSp-n"", ""name""=>""Primary somatosensory area, nose"", ""color""=>""188064""}, {""id""=>369, ""abbreviation""=>""SSp-ul"", ""name""=>""Primary somatosensory area, upper limb"", ""color""=>""188064""}, {""id""=>536, ""abbreviation""=>""CEA"", ""name""=>""Central amygdalar nucleus"", ""color""=>""80C0E2""}, {""id""=>672, ""abbreviation""=>""CP"", ""name""=>""Caudoputamen"", ""color""=>""98D6F9""}, {""id""=>182305689, ""abbreviation""=>""SSp-un"", ""name""=>""Primary somatosensory area, unassigned"", ""color""=>""188064""}]",M,C57BL/6J,3.9479143983999996,9de79c,,"[5740, 1950, 8350]",false,https://connectivity.brain-map.org/projection/experiment/277710753
156978574,"",5,128,MRN,Midbrain reticular nucleus,378-1596,0.2196725272,"[{""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>271, ""abbreviation""=>""SAG"", ""name""=>""Nucleus sagulum"", ""color""=>""FF7AFF""}, {""id""=>294, ""abbreviation""=>""SCm"", ""name""=>""Superior colliculus, motor related"", ""color""=>""FF90FF""}, {""id""=>580, ""abbreviation""=>""NB"", ""name""=>""Nucleus of the brachium of the inferior colliculus"", ""color""=>""FF7AFF""}]",M,C57BL/6J,3.9473454496,ff90ff,,"[9060, 3500, 7780]",false,https://connectivity.brain-map.org/projection/experiment/156978574
127470271,"",5,194,LHA,Lateral hypothalamic area,378-1301,0.6611747968,"[{""id""=>194, ""abbreviation""=>""LHA"", ""name""=>""Lateral hypothalamic area"", ""color""=>""F2483B""}, {""id""=>210, ""abbreviation""=>""LM"", ""name""=>""Lateral mammillary nucleus"", ""color""=>""FF4C3E""}, {""id""=>364, ""abbreviation""=>""PSTN"", ""name""=>""Parasubthalamic nucleus"", ""color""=>""F2483B""}, {""id""=>491, ""abbreviation""=>""MM"", ""name""=>""Medial mammillary nucleus"", ""color""=>""FF4C3E""}, {""id""=>525, ""abbreviation""=>""SUM"", ""name""=>""Supramammillary nucleus"", ""color""=>""FF4C3E""}, {""id""=>685, ""abbreviation""=>""VM"", ""name""=>""Ventral medial nucleus of the thalamus"", ""color""=>""FF8084""}, {""id""=>797, ""abbreviation""=>""ZI"", ""name""=>""Zona incerta"", ""color""=>""F2483B""}, {""id""=>946, ""abbreviation""=>""PH"", ""name""=>""Posterior hypothalamic nucleus"", ""color""=>""FF4C3E""}, {""id""=>980, ""abbreviation""=>""PMd"", ""name""=>""Dorsal premammillary nucleus"", ""color""=>""FF4C3E""}]",M,C57BL/6J,3.9401288472000005,f2483b,,"[7320, 5830, 6200]",false,https://connectivity.brain-map.org/projection/experiment/127470271
147635309,"",5,795,PAG,Periaqueductal gray,378-1551,0.37104493439999997,"[{""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>616, ""abbreviation""=>""CUN"", ""name""=>""Cuneiform nucleus"", ""color""=>""FF90FF""}, {""id""=>795, ""abbreviation""=>""PAG"", ""name""=>""Periaqueductal gray"", ""color""=>""FF90FF""}, {""id""=>867, ""abbreviation""=>""PB"", ""name""=>""Parabrachial nucleus"", ""color""=>""FFAE6F""}, {""id""=>1052, ""abbreviation""=>""PPN"", ""name""=>""Pedunculopontine nucleus"", ""color""=>""FFA6FF""}]",M,C57BL/6J,3.8929902592000003,ff90ff,,"[9890, 4090, 6780]",false,https://connectivity.brain-map.org/projection/experiment/147635309
175265301,"",5,136,IRN,Intermediate reticular nucleus,378-1795,1.1634545104,"[{""id""=>4, ""abbreviation""=>""IC"", ""name""=>""Inferior colliculus"", ""color""=>""FF7AFF""}, {""id""=>136, ""abbreviation""=>""IRN"", ""name""=>""Intermediate reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>202, ""abbreviation""=>""MV"", ""name""=>""Medial vestibular nucleus"", ""color""=>""FFB3D9""}, {""id""=>445, ""abbreviation""=>""SPVO"", ""name""=>""Spinal nucleus of the trigeminal, oral part"", ""color""=>""FFA5D2""}, {""id""=>852, ""abbreviation""=>""PARN"", ""name""=>""Parvicellular reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>867, ""abbreviation""=>""PB"", ""name""=>""Parabrachial nucleus"", ""color""=>""FFAE6F""}, {""id""=>920, ""abbreviation""=>""CENT"", ""name""=>""Central lobule"", ""color""=>""FFFC91""}, {""id""=>970, ""abbreviation""=>""PGRNd"", ""name""=>""Paragigantocellular reticular nucleus, dorsal part"", ""color""=>""FFB3D9""}, {""id""=>1048, ""abbreviation""=>""GRN"", ""name""=>""Gigantocellular reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>1093, ""abbreviation""=>""PRNc"", ""name""=>""Pontine reticular nucleus, caudal part"", ""color""=>""FFBA86""}]",M,C57BL/6J,3.8774907360000004,ffb3d9,,"[10910, 3040, 6720]",false,https://connectivity.brain-map.org/projection/experiment/175265301
272404772,"",5,463,CA3,Field CA3,378-1859,0.1511302688,"[{""id""=>329, ""abbreviation""=>""SSp-bfd"", ""name""=>""Primary somatosensory area, barrel field"", ""color""=>""188064""}, {""id""=>382, ""abbreviation""=>""CA1"", ""name""=>""Field CA1"", ""color""=>""7ED04B""}, {""id""=>417, ""abbreviation""=>""VISrl"", ""name""=>""Rostrolateral visual area"", ""color""=>""009FAC""}, {""id""=>423, ""abbreviation""=>""CA2"", ""name""=>""Field CA2"", ""color""=>""7ED04B""}, {""id""=>463, ""abbreviation""=>""CA3"", ""name""=>""Field CA3"", ""color""=>""7ED04B""}]",M,C57BL/6J,3.8616012512,7ed04b,,"[7180, 2430, 8680]",false,https://connectivity.brain-map.org/projection/experiment/272404772
100140756,"",5,184,FRP,"Frontal pole, cerebral cortex",378-557,0.1561897932,"[{""id""=>184, ""abbreviation""=>""FRP"", ""name""=>""Frontal pole, cerebral cortex"", ""color""=>""268F45""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",M,C57BL/6J,3.86036112,268f45,,"[2290, 2450, 7160]",false,https://connectivity.brain-map.org/projection/experiment/100140756
307557934,"",5,385,VISp,Primary visual area,C57BL/6-153762,0.5278938168,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}]",M,C57BL/6J,3.859596132,08858c,,"[8740, 1590, 8140]",false,https://connectivity.brain-map.org/projection/experiment/307557934
100142569,"",5,255,AV,Anteroventral nucleus of thalamus,378-825,0.1622704188,"[{""id""=>127, ""abbreviation""=>""AM"", ""name""=>""Anteromedial nucleus"", ""color""=>""FF909F""}, {""id""=>155, ""abbreviation""=>""LD"", ""name""=>""Lateral dorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>255, ""abbreviation""=>""AV"", ""name""=>""Anteroventral nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>262, ""abbreviation""=>""RT"", ""name""=>""Reticular nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>629, ""abbreviation""=>""VAL"", ""name""=>""Ventral anterior-lateral complex of the thalamus"", ""color""=>""FF8084""}]",M,C57BL/6J,3.8373211876999997,ff909f,,"[5840, 4010, 6970]",false,https://connectivity.brain-map.org/projection/experiment/100142569
120762196,"",5,672,CP,Caudoputamen,378-1220,0.238858634,"[{""id""=>111, ""abbreviation""=>""AIp"", ""name""=>""Agranular insular area, posterior part"", ""color""=>""219866""}, {""id""=>131, ""abbreviation""=>""LA"", ""name""=>""Lateral amygdalar nucleus"", ""color""=>""90EB8D""}, {""id""=>672, ""abbreviation""=>""CP"", ""name""=>""Caudoputamen"", ""color""=>""98D6F9""}]",M,C57BL/6J,3.8218025140750003,98d6f9,,"[6920, 4920, 9510]",false,https://connectivity.brain-map.org/projection/experiment/120762196
112162251,"",5,353,SSp-n,"Primary somatosensory area, nose",378-913,0.1196805792,"[{""id""=>345, ""abbreviation""=>""SSp-m"", ""name""=>""Primary somatosensory area, mouth"", ""color""=>""188064""}, {""id""=>353, ""abbreviation""=>""SSp-n"", ""name""=>""Primary somatosensory area, nose"", ""color""=>""188064""}]",M,C57BL/6J,3.8214550808,188064,,"[5370, 2870, 9240]",false,https://connectivity.brain-map.org/projection/experiment/112162251
116905391,"",5,4,IC,Inferior colliculus,378-1198,0.3348271528,"[{""id""=>4, ""abbreviation""=>""IC"", ""name""=>""Inferior colliculus"", ""color""=>""FF7AFF""}, {""id""=>294, ""abbreviation""=>""SCm"", ""name""=>""Superior colliculus, motor related"", ""color""=>""FF90FF""}, {""id""=>795, ""abbreviation""=>""PAG"", ""name""=>""Periaqueductal gray"", ""color""=>""FF90FF""}]",M,C57BL/6J,3.7974044304000003,ff7aff,,"[10410, 2180, 6440]",false,https://connectivity.brain-map.org/projection/experiment/116905391
100141563,"",5,985,MOp,Primary motor area,378-697,0.1725958556,"[{""id""=>337, ""abbreviation""=>""SSp-ll"", ""name""=>""Primary somatosensory area, lower limb"", ""color""=>""188064""}, {""id""=>985, ""abbreviation""=>""MOp"", ""name""=>""Primary motor area"", ""color""=>""1F9D5A""}]",M,C57BL/6J,3.7869697039999997,1f9d5a,,"[5370, 1590, 7490]",false,https://connectivity.brain-map.org/projection/experiment/100141563
126522350,"",5,616,CUN,Cuneiform nucleus,378-1284,0.445330228,"[{""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>294, ""abbreviation""=>""SCm"", ""name""=>""Superior colliculus, motor related"", ""color""=>""FF90FF""}, {""id""=>616, ""abbreviation""=>""CUN"", ""name""=>""Cuneiform nucleus"", ""color""=>""FF90FF""}, {""id""=>795, ""abbreviation""=>""PAG"", ""name""=>""Periaqueductal gray"", ""color""=>""FF90FF""}, {""id""=>867, ""abbreviation""=>""PB"", ""name""=>""Parabrachial nucleus"", ""color""=>""FFAE6F""}, {""id""=>1052, ""abbreviation""=>""PPN"", ""name""=>""Pedunculopontine nucleus"", ""color""=>""FFA6FF""}]",M,C57BL/6J,3.7717652000000004,ff90ff,,"[9840, 3870, 7020]",false,https://connectivity.brain-map.org/projection/experiment/126522350
113443572,"",5,159,AON,Anterior olfactory nucleus,378-1118,0.147868133,"[{""id""=>159, ""abbreviation""=>""AON"", ""name""=>""Anterior olfactory nucleus"", ""color""=>""54BF94""}, {""id""=>952, ""abbreviation""=>""EPd"", ""name""=>""Endopiriform nucleus, dorsal part"", ""color""=>""A0EE9D""}, {""id""=>961, ""abbreviation""=>""PIR"", ""name""=>""Piriform area"", ""color""=>""6ACBBA""}]",M,C57BL/6J,3.7507610560000004,54bf94,,"[3240, 5050, 7140]",false,https://connectivity.brain-map.org/projection/experiment/113443572
113887868,"",5,385,VISp,Primary visual area,378-1142,0.314177318,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}, {""id""=>425, ""abbreviation""=>""VISpl"", ""name""=>""Posterolateral visual area"", ""color""=>""08858C""}, {""id""=>879, ""abbreviation""=>""RSPd"", ""name""=>""Retrosplenial area, dorsal part"", ""color""=>""1AA698""}, {""id""=>894, ""abbreviation""=>""RSPagl"", ""name""=>""Retrosplenial area, lateral agranular part"", ""color""=>""1AA698""}]",M,C57BL/6J,3.7430580208,08858c,,"[9980, 1490, 7920]",false,https://connectivity.brain-map.org/projection/experiment/113887868
640282128,"",5,926,ENTm,"Entorhinal area, medial part, dorsal zone",C57BL6J_OLD-343579,0.30434243,"[{""id""=>502, ""abbreviation""=>""SUB"", ""name""=>""Subiculum"", ""color""=>""4FC244""}, {""id""=>918, ""abbreviation""=>""ENTl"", ""name""=>""Entorhinal area, lateral part"", ""color""=>""32B825""}, {""id""=>926, ""abbreviation""=>""ENTm"", ""name""=>""Entorhinal area, medial part, dorsal zone"", ""color""=>""32B825""}, {""id""=>484682470, ""abbreviation""=>""ProS"", ""name""=>""Prosubiculum"", ""color""=>""58BA48""}]",M,C57BL/6J,3.7184575316000004,32b825,,"[9540, 3490, 9210]",false,https://connectivity.brain-map.org/projection/experiment/640282128
146012934,"",5,319,BMA,Basomedial amygdalar nucleus,378-1371,0.39240376,"[{""id""=>295, ""abbreviation""=>""BLA"", ""name""=>""Basolateral amygdalar nucleus"", ""color""=>""9DE79C""}, {""id""=>319, ""abbreviation""=>""BMA"", ""name""=>""Basomedial amygdalar nucleus"", ""color""=>""84EA81""}, {""id""=>403, ""abbreviation""=>""MEA"", ""name""=>""Medial amygdalar nucleus"", ""color""=>""80C0E2""}, {""id""=>536, ""abbreviation""=>""CEA"", ""name""=>""Central amygdalar nucleus"", ""color""=>""80C0E2""}, {""id""=>639, ""abbreviation""=>""COAa"", ""name""=>""Cortical amygdalar area, anterior part"", ""color""=>""61E7B7""}, {""id""=>1105, ""abbreviation""=>""IA"", ""name""=>""Intercalated amygdalar nucleus"", ""color""=>""80C0E2""}]",M,C57BL/6J,3.695137579,84ea81,,"[6450, 6220, 8540]",false,https://connectivity.brain-map.org/projection/experiment/146012934
